,words
10736,"-1.422696828842163,-0.6162049174308777,-1.504024624824524,-0.16658622026443481,0.13311521708965302,1.5502477884292603,0.7763023376464844,-0.24923086166381836,1.490124225616455,0.00895361602306366"
10737,"-0.08650732040405273,-0.4070844054222107,-0.0671115294098854,1.9159719944000244,0.08540332317352295,1.1871343851089478,0.46346986293792725,-0.08769677579402924,-1.4755284786224365,-1.5280510187149048"
10738,"-1.885138988494873,0.4990217983722687,-1.0413960218429565,0.8012233972549438,1.7255967855453491,-0.1224830150604248,0.2699946463108063,0.12832152843475342,0.6243009567260742,-0.9994415044784546"
10739,"-1.2215113639831543,-0.5394353866577148,1.1014580726623535,-0.19590775668621063,-0.18298214673995972,1.3839877843856812,1.1917243003845215,0.620881974697113,-0.4151638150215149,-1.7430511713027954"
10740,"-0.630231499671936,-0.9986543655395508,-0.2724438011646271,0.14007075130939484,2.5359113216400146,0.9573004245758057,-0.8161609768867493,-0.33937209844589233,0.04109157621860504,-0.617511510848999"
10741,"-0.5159980058670044,-0.40243804454803467,-0.465655654668808,0.6157947778701782,0.4716961085796356,-0.6872870922088623,2.0786454677581787,-0.5877252221107483,1.0667247772216797,-1.5737574100494385"
10742,"-1.183909296989441,-1.4693167209625244,0.45369088649749756,0.6425915956497192,0.5065359473228455,1.906370759010315,-0.8173996210098267,-0.7560877799987793,0.8238082528114319,-0.10628419369459152"
10743,"-0.6122281551361084,-0.7240304350852966,-1.391258716583252,-0.32835376262664795,1.5578951835632324,-0.746026873588562,0.5209743976593018,-0.0008842945098876953,1.9381725788116455,-0.21425990760326385"
10744,"-0.6135098934173584,0.03071453794836998,-0.39729955792427063,0.6324110627174377,0.22259315848350525,2.1882576942443848,-0.5339239835739136,-1.4466814994812012,0.9192792177200317,-1.001840591430664"
10745,"0.7199351787567139,0.6895650625228882,-0.037102509289979935,0.42948660254478455,-0.13599471747875214,0.2919524013996124,1.5575529336929321,-0.8066876530647278,-0.36156490445137024,-2.347142457962036"
10746,"-0.262512743473053,-0.1914791464805603,-0.2789731025695801,0.9667887687683105,2.0800492763519287,0.17155733704566956,0.19878971576690674,-1.7250574827194214,0.24513468146324158,-1.2042971849441528"
10747,"-0.8372844457626343,-0.42463141679763794,-0.7794279456138611,0.8632389307022095,0.18489061295986176,-0.8515006303787231,1.1427685022354126,-0.25698351860046387,2.0880186557769775,-1.1290886402130127"
10748,"-1.8393172025680542,-0.44829410314559937,-0.7471097707748413,0.47128215432167053,1.277069330215454,1.3072292804718018,-0.15709486603736877,-0.2436486780643463,1.2242616415023804,-0.8443775177001953"
10749,"-1.6399626731872559,0.06528010964393616,-1.3427523374557495,0.09015767276287079,1.3588812351226807,0.6667842864990234,1.2286514043807983,-1.147898554801941,0.6021081209182739,0.11875121295452118"
10750,"-1.2423675060272217,-0.1225450187921524,0.4008760452270508,0.6127448678016663,-0.48158133029937744,1.5954874753952026,1.2169389724731445,-1.643296241760254,0.49889200925827026,-0.8351492285728455"
10751,"-2.1630704402923584,-0.44013702869415283,0.10993972420692444,1.424390435218811,0.9462493658065796,0.10456103086471558,0.5107676386833191,-0.017505476251244545,0.7126451134681702,-1.187840461730957"
10752,"-1.1101617813110352,-0.5757409930229187,0.4812736511230469,-0.05786693096160889,1.615433692932129,0.5326549410820007,0.8160582780838013,-1.4549148082733154,0.9934287071228027,-1.2401645183563232"
10753,"-1.2026029825210571,-0.6953352689743042,2.1017420291900635,-0.9111166596412659,-0.5985392332077026,0.6792728900909424,1.113042950630188,-0.2963188588619232,0.47864288091659546,-0.6687880158424377"
10754,"-1.085225224494934,-0.03412090241909027,-1.39015793800354,-0.031008929014205933,1.1777700185775757,0.3447006940841675,2.202425003051758,-0.19081120193004608,-0.47598010301589966,-0.5175914764404297"
10755,"-1.4230260848999023,-0.3598976731300354,0.47971463203430176,-0.966611385345459,-0.09065153449773788,1.3219151496887207,1.4938863515853882,0.7868562936782837,0.1860227882862091,-1.4282084703445435"
10756,"-0.4031801223754883,-0.3748343884944916,-1.2717552185058594,-0.07645735144615173,1.9261627197265625,0.46625638008117676,1.3872697353363037,-0.7956021428108215,0.35231465101242065,-1.2101742029190063"
10757,"-1.6293158531188965,-0.7011920213699341,-0.10416928678750992,0.221082866191864,1.9042747020721436,0.8582637906074524,1.0107476711273193,-0.6577033400535583,0.08285731077194214,-0.9848459959030151"
10758,"-1.9208669662475586,-1.19748854637146,0.025603413581848145,-0.09089628607034683,0.8711182475090027,0.9190055727958679,0.4308815002441406,-0.8151034116744995,1.534482479095459,0.2432640790939331"
10759,"-1.4739692211151123,-0.8256244659423828,1.0603852272033691,-1.3028626441955566,0.9141495227813721,-0.7585430145263672,1.389785885810852,0.5820748805999756,-0.32017236948013306,0.7347763776779175"
10760,"-0.16803766787052155,-0.5389589667320251,0.6982850432395935,1.0922951698303223,-1.6647846698760986,0.9753239750862122,0.5950427055358887,-1.166357159614563,1.2172093391418457,-1.0400176048278809"
10761,"-1.4636967182159424,-1.3930507898330688,-0.15956324338912964,0.42902737855911255,0.2655600905418396,2.1716036796569824,0.2223539501428604,-0.7751324772834778,0.24263064563274384,0.4602673649787903"
10762,"-0.8904909491539001,-0.6536130905151367,0.006972759962081909,-0.605934739112854,-0.09846717119216919,0.9199893474578857,0.008590608835220337,-1.7037631273269653,1.7356007099151611,1.2811161279678345"
10763,"-0.346512109041214,-0.620676577091217,-0.7753189206123352,-0.22966431081295013,0.9923279285430908,1.5288581848144531,0.9803065061569214,-2.0614686012268066,0.554445207118988,-0.022297054529190063"
10764,"-1.3720452785491943,-0.2568291127681732,-0.11042111366987228,0.40360695123672485,0.3488766551017761,2.4925031661987305,-0.0803670734167099,-1.1768277883529663,0.12046492099761963,-0.36896076798439026"
10765,"-0.5579425692558289,-0.8467457890510559,-1.029236912727356,0.7222691774368286,1.2079898118972778,1.4116846323013306,-0.24270039796829224,-1.2963545322418213,1.3155176639556885,-0.6844810247421265"
10766,"-1.298046588897705,0.3214378356933594,-0.2694578766822815,0.7834303379058838,-0.34707021713256836,1.28258216381073,1.014825701713562,-2.1068992614746094,0.5322946906089783,0.08690309524536133"
10767,"-0.6467093229293823,-0.9265860319137573,-0.2856580317020416,-0.029060982167720795,-0.026331797242164612,0.9508190155029297,0.8210787773132324,-2.03434157371521,1.6147105693817139,0.562079668045044"
10768,"-1.2164068222045898,-0.18535646796226501,-0.28716742992401123,-0.4199342727661133,1.6948273181915283,0.9440318942070007,0.18198752403259277,-1.8539652824401855,0.15801876783370972,0.9839642643928528"
10769,"-1.024871587753296,-0.2738674581050873,0.8713580369949341,0.8838227391242981,-0.7311564683914185,1.3071476221084595,1.0959672927856445,-0.8400198817253113,0.4407378137111664,-1.7291179895401"
10770,"-0.9929385781288147,-0.6672535538673401,-0.5509575009346008,-0.007625223603099585,1.6203807592391968,-0.028614550828933716,1.6813055276870728,-1.6261627674102783,0.24140159785747528,0.3304639458656311"
10771,"-0.8677915930747986,-0.9839255809783936,-0.08040967583656311,-0.5232492089271545,0.4431157112121582,1.0045093297958374,-0.059252411127090454,-1.5742969512939453,1.9621049165725708,0.6791955232620239"
10772,"-0.8301766514778137,-0.8342845439910889,-0.24074938893318176,0.2710307240486145,1.9716458320617676,0.6092461347579956,0.6002349257469177,-1.5477991104125977,0.8573811650276184,-0.8565292954444885"
10773,"-0.24767333269119263,-0.2746310830116272,-0.8105877637863159,1.0817956924438477,1.0735881328582764,1.6526702642440796,-0.9865357875823975,-1.5865486860275269,0.6219817399978638,-0.5240591764450073"
10774,"-2.0538828372955322,-0.6326797604560852,-0.4435749650001526,1.056473731994629,1.1898694038391113,1.4848620891571045,0.11401748657226562,-0.5576854944229126,0.1571524441242218,-0.31455197930336"
10775,"0.7196598052978516,-0.1876647174358368,0.9511747360229492,-0.215111643075943,0.15905892848968506,0.9970446825027466,0.5026817321777344,-2.308894395828247,-1.2314049005508423,0.6134556531906128"
10776,"0.1340482234954834,-0.6541595458984375,-1.0824894905090332,0.7367467284202576,1.0136864185333252,0.3725090026855469,0.4841846823692322,-1.837416410446167,1.581716775894165,-0.7488260269165039"
10777,"-0.22795440256595612,-1.0814276933670044,0.019349433481693268,0.2365751564502716,2.0119006633758545,-0.0015500858426094055,1.420710802078247,-1.5085753202438354,-0.39893418550491333,-0.47009482979774475"
10778,"-0.7115299701690674,-0.694249153137207,0.7028131484985352,0.7319427728652954,0.19774580001831055,0.6722184419631958,1.3729435205459595,-2.366164207458496,0.00953015685081482,0.08474971354007721"
10779,"-0.9204556941986084,-0.6372013688087463,0.24085739254951477,0.46677276492118835,1.2551103830337524,1.4515663385391235,-0.7500970959663391,-1.9377708435058594,0.16526515781879425,0.6659529209136963"
10780,"0.15484535694122314,-1.1484451293945312,0.5774878263473511,0.6970951557159424,0.4559101462364197,1.592057228088379,-0.49922603368759155,-1.773369312286377,0.8936160206794739,-0.9499720335006714"
10781,"0.17950795590877533,-0.7276396751403809,-1.0212548971176147,0.025769546627998352,-0.41625624895095825,2.192584753036499,1.202079176902771,-0.9844807982444763,0.4450227618217468,-0.8953328132629395"
10782,"-1.2568217515945435,-0.3756807744503021,-0.14148977398872375,1.4525775909423828,-0.5360475182533264,1.2391045093536377,0.6269685626029968,-1.8750157356262207,0.5786234736442566,0.28778111934661865"
10783,"-0.750749945640564,-1.391365647315979,-0.43414631485939026,0.6054513454437256,1.4507319927215576,0.9168996214866638,-0.36582744121551514,-1.329771637916565,1.4413784742355347,-0.1426003873348236"
10784,"-1.2934277057647705,-0.05495944619178772,-0.03956514596939087,0.18418335914611816,0.9544246196746826,0.33209580183029175,0.9358850717544556,-2.2407875061035156,1.1693720817565918,0.05277863144874573"
10785,"-0.5928628444671631,-0.516422688961029,-0.9883851408958435,0.9639938473701477,0.20516741275787354,0.6316999793052673,1.379514455795288,-1.428238868713379,1.403977870941162,-1.0584440231323242"
10786,"0.16918857395648956,-0.26887235045433044,-0.3726862668991089,0.5133662223815918,1.6345633268356323,0.22062717378139496,0.4014350175857544,-1.9961323738098145,0.9861186742782593,-1.2876079082489014"
10787,"-1.7447835206985474,0.4585305452346802,-0.8207936882972717,0.8933271169662476,-0.4619915783405304,0.816513180732727,1.1315759420394897,-1.5223208665847778,0.7098187208175659,0.5401244163513184"
10788,"-1.4487011432647705,-0.03245300054550171,-0.2572510838508606,0.4493653476238251,1.410431146621704,0.539387583732605,0.35821184515953064,-2.140368938446045,0.47854432463645935,0.6428338289260864"
10789,"-1.1234811544418335,-0.8047404289245605,-1.0838004350662231,0.33446475863456726,1.0045400857925415,1.937612771987915,0.5693274736404419,-0.9759886264801025,0.6847772598266602,-0.5427116751670837"
10790,"0.6911942958831787,-0.9091793894767761,-1.1595022678375244,0.23120886087417603,0.5718345642089844,1.1897931098937988,0.4027784466743469,-1.6160142421722412,1.4396698474884033,-0.8417834043502808"
10791,"-0.20634204149246216,-1.9165188074111938,-0.05873537063598633,0.31678077578544617,0.7860782146453857,0.8129590749740601,0.5221987962722778,-1.4653409719467163,1.540148138999939,-0.3312274217605591"
10792,"-0.556098461151123,-1.1927218437194824,-0.23619574308395386,-0.3351055383682251,0.9669309854507446,1.6296426057815552,-0.1548832654953003,-1.3188883066177368,1.6058956384658813,-0.40857595205307007"
10793,"-0.49980834126472473,-1.2400137186050415,0.33150142431259155,0.3899269700050354,0.3795403242111206,1.2210444211959839,0.4410695433616638,-2.208446741104126,1.1128902435302734,0.07229634374380112"
10794,"-0.4142647385597229,-0.7621458768844604,-0.4919852018356323,0.345380961894989,1.3640344142913818,1.4482189416885376,0.17139579355716705,-2.1640000343322754,0.04049515724182129,0.462870717048645"
10795,"0.11586472392082214,-0.5007705688476562,-0.6077418923377991,-0.052955761551856995,0.910882830619812,1.6661672592163086,-0.6534032821655273,-1.24222731590271,1.5461503267288208,-1.1819661855697632"
10796,"-0.5575714111328125,-0.4757724106311798,1.0278537273406982,-0.06516429781913757,-1.1496589183807373,0.9987021088600159,0.2963489890098572,-1.8421885967254639,1.6046202182769775,0.16283077001571655"
10797,"-2.0079972743988037,-0.5895715355873108,-0.740608811378479,0.6190904378890991,1.3960767984390259,0.848211407661438,0.9732139110565186,-0.9564722776412964,0.0661134421825409,0.39194342494010925"
10798,"-1.144871473312378,-1.096008062362671,0.27302831411361694,-0.30474531650543213,-0.1894388496875763,0.594699501991272,1.5240198373794556,-0.992128312587738,-0.5011069178581238,1.8365514278411865"
10799,"-0.3861694931983948,-0.017188474535942078,-0.4351164698600769,1.4706599712371826,0.21891410648822784,0.13902778923511505,0.2945306897163391,-2.1266791820526123,1.5316544771194458,-0.6896342039108276"
10800,"1.1796549558639526,-2.261702060699463,-0.14858213067054749,1.2502684593200684,-0.16516725718975067,-0.5609384775161743,1.1717910766601562,-0.4321941137313843,0.03545181453227997,-0.06858237087726593"
10801,"-0.156454935669899,-0.4145454168319702,-0.8255468010902405,-0.6849339604377747,2.4305639266967773,-1.0008074045181274,1.0959804058074951,0.2346351593732834,0.019029095768928528,-0.6979203820228577"
10802,"1.1776938438415527,0.15773935616016388,-0.692203938961029,0.06510452926158905,1.2935971021652222,-0.30408531427383423,-0.49207639694213867,-1.1969449520111084,1.5226737260818481,-1.531497836112976"
10803,"-1.416728138923645,-0.22916464507579803,-1.4895817041397095,1.172861933708191,0.3070518672466278,1.1389281749725342,0.3651374876499176,-0.7301185131072998,1.4153188467025757,-0.5337052941322327"
10804,"0.3786604702472687,-0.9384903311729431,-1.7181235551834106,-0.4471648931503296,1.6096034049987793,0.5877381563186646,-0.28580597043037415,0.9979336261749268,0.854661762714386,-1.0390130281448364"
10805,"-1.2148776054382324,0.3185029625892639,-0.6873772144317627,-0.32443174719810486,-1.663406491279602,0.10659411549568176,1.4223263263702393,-0.25927984714508057,1.5551954507827759,0.7467544078826904"
10806,"-1.3860559463500977,1.1203978061676025,0.11795446276664734,-0.8349207639694214,0.5226304531097412,0.7704653739929199,0.8139241933822632,0.660123348236084,0.23805320262908936,-2.0225720405578613"
10807,"-1.1247141361236572,-0.006546318531036377,-0.11162235587835312,0.025055930018424988,2.364917278289795,0.3845084309577942,-0.6668667793273926,-0.891126811504364,0.9464563131332397,-0.9200616478919983"
10808,"-1.4542038440704346,0.9725390076637268,0.37009096145629883,-0.4207329750061035,0.8863651156425476,-0.1982695460319519,-0.4753694236278534,-1.1140780448913574,2.0024445056915283,-0.56878662109375"
10809,"-1.9131214618682861,-0.7791486382484436,0.2703406810760498,0.19457516074180603,0.5598722696304321,1.6294801235198975,1.1143497228622437,-0.12979534268379211,0.214683398604393,-1.1612356901168823"
10810,"0.7815949320793152,0.7433393001556396,-0.7738463878631592,-0.726994514465332,0.44884973764419556,0.7921531200408936,-0.576784610748291,-1.7450168132781982,1.7416292428970337,-0.6849234700202942"
10811,"-1.90260648727417,-1.0775103569030762,0.1000855565071106,0.7897900938987732,1.4172298908233643,0.705152153968811,-0.4758875370025635,-0.9330312609672546,0.5567833781242371,0.8199946284294128"
10812,"-1.2702182531356812,0.07438716292381287,-0.8966553807258606,0.41047632694244385,1.4708863496780396,1.3702031373977661,0.28246280550956726,-1.007033109664917,0.8265680074691772,-1.2610772848129272"
10813,"0.22645160555839539,-0.556249737739563,-1.1450779438018799,-0.990644097328186,1.9724878072738647,0.6664845943450928,0.3340579569339752,-0.5138897895812988,1.151231050491333,-1.144851803779602"
10814,"-1.858095645904541,-0.8234368562698364,-1.2737245559692383,0.7074618339538574,-0.10430105030536652,-0.17872017621994019,0.988495945930481,0.5581049919128418,1.4645951986312866,0.5196200609207153"
10815,"0.03568887710571289,-0.4387053847312927,-0.34211617708206177,1.4164354801177979,0.9801205992698669,1.2107148170471191,-0.8174815773963928,-0.7153372168540955,0.5988321900367737,-1.9281518459320068"
