,words
63,"0.5054751038551331,-0.712279736995697,-0.3818129897117615,-1.3107860088348389,-2.5099868774414062,0.42636194825172424,0.6240128874778748,0.33081957697868347,-0.005951419472694397,0.14377789199352264,1.2231837511062622,-0.6330141425132751,-0.8755917549133301,1.984770655632019,-1.0635350942611694,-0.37918320298194885,1.187049150466919,0.9846776127815247,0.2961193025112152,0.16589410603046417"
64,"1.072467565536499,-0.4088677763938904,-0.8936447501182556,-0.8691744208335876,-2.10713267326355,1.057207703590393,0.6016757488250732,1.1065852642059326,-1.2445067167282104,0.2939450442790985,1.215118646621704,-0.04522643983364105,-1.1938774585723877,0.3203635811805725,-0.5029776692390442,-0.31900060176849365,0.5456763505935669,1.3916269540786743,1.1631296873092651,-1.1833879947662354"
65,"-0.7229138016700745,0.21237467229366302,-2.4241411685943604,-0.8475492596626282,-0.6649351716041565,-0.4900323748588562,0.19828717410564423,-0.8752373456954956,0.32505494356155396,-0.5496079325675964,1.909485936164856,0.7966523170471191,-0.33021101355552673,1.5636285543441772,0.771969735622406,0.6434301733970642,0.16828057169914246,-0.8560146689414978,1.494035005569458,-0.3225564956665039"
66,"-0.1490478515625,0.10721899569034576,-2.333652973175049,0.6212040781974792,-1.5734257698059082,-0.32506227493286133,0.611787736415863,-0.5899925827980042,0.31449899077415466,-0.9313253164291382,1.8605616092681885,0.47842925786972046,-0.7223407030105591,1.519014596939087,-0.09587288647890091,-0.447433739900589,-0.13555756211280823,-0.12858542799949646,1.752821922302246,0.16676020622253418"
67,"1.8926278352737427,-0.9742580652236938,-1.6428366899490356,-0.7086710929870605,-2.0482139587402344,-0.5905989408493042,0.6418960094451904,0.7765936255455017,-1.3189477920532227,-0.4341745972633362,0.4350462555885315,0.6548947691917419,-0.7948956489562988,1.098245620727539,0.4158017337322235,0.64715975522995,0.5668378472328186,1.0192711353302002,0.5731246471405029,-0.20890238881111145"
68,"0.17193067073822021,-0.6499588489532471,-1.8991378545761108,-0.9698782563209534,0.07514328509569168,-1.0333256721496582,0.8704480528831482,1.4112838506698608,-0.8361483812332153,-0.7033115029335022,1.4661335945129395,0.8539595007896423,-1.365513801574707,0.48446792364120483,-0.79579097032547,1.952257513999939,0.19563396275043488,0.11053573340177536,0.7127142548561096,-0.051443248987197876"
69,"0.9939450621604919,-0.8806192874908447,-1.9299718141555786,0.0673128068447113,-1.407819390296936,-0.7112784385681152,-0.342282772064209,0.1292983889579773,-0.791860044002533,-0.1787058711051941,1.146910309791565,-0.713709831237793,0.32337501645088196,0.7076215147972107,-1.2376259565353394,0.30612990260124207,1.0764096975326538,0.782069742679596,2.2949161529541016,0.3658846616744995"
70,"1.70182466506958,-0.5041704773902893,-1.0631957054138184,-0.3691231906414032,-2.088569402694702,0.030330631881952286,1.1465246677398682,0.11698602139949799,-0.9352930188179016,-0.3439171016216278,1.609715461730957,-0.3848073184490204,-0.23058784008026123,0.32997846603393555,-0.632627546787262,-0.08109857141971588,-0.19087187945842743,0.20755131542682648,2.2720017433166504,-0.5906504988670349"
71,"0.18481788039207458,0.45015451312065125,-2.1628787517547607,-0.5620664954185486,-1.8659816980361938,-0.4844764471054077,1.1255877017974854,0.9237304329872131,0.23104143142700195,-0.8459347486495972,1.5012903213500977,-0.941185474395752,0.3005567491054535,1.065152645111084,-0.5854324102401733,0.5024359822273254,0.16945290565490723,0.946444571018219,1.0908527374267578,-1.043561577796936"
72,"0.8525249361991882,0.09189167618751526,-0.8973602652549744,-2.099714994430542,-1.2528774738311768,0.4399007558822632,1.8930689096450806,0.33318647742271423,0.533970057964325,-0.8512700200080872,0.36015304923057556,-1.6525390148162842,0.26113271713256836,0.8655185103416443,-0.9992048144340515,0.15284667909145355,0.5968963503837585,0.08514341711997986,1.5630788803100586,-0.276345819234848"
73,"1.7029330730438232,-0.17149804532527924,-0.7548032999038696,-0.3486267328262329,-1.4423978328704834,0.7555549740791321,-0.5285200476646423,1.0117114782333374,-0.7744201421737671,0.22043709456920624,0.9123932123184204,-0.16659948229789734,-1.6260370016098022,0.17210036516189575,-0.8189122676849365,-0.7576649785041809,-0.48979443311691284,1.5230836868286133,2.0531728267669678,-0.47211283445358276"
74,"0.3293677270412445,-0.37047797441482544,-0.9752023816108704,-0.13130468130111694,-1.0536845922470093,-0.796883761882782,2.1840202808380127,0.38074541091918945,-0.33908241987228394,0.1393863409757614,0.3696025311946869,-0.3557135760784149,-2.2254345417022705,0.37893688678741455,0.20028214156627655,0.8026648759841919,0.5248643159866333,-0.9513908624649048,2.165755033493042,-0.2764502465724945"
75,"0.1553187072277069,-0.35487914085388184,-0.9091951847076416,-0.7578635215759277,-2.4448471069335938,0.30341798067092896,0.4206523895263672,0.4918339252471924,-0.10865479707717896,-1.1852755546569824,2.2640061378479004,1.0845983028411865,-0.6598789691925049,1.0941674709320068,-0.6576699614524841,-0.8097308278083801,0.8084376454353333,0.38807809352874756,0.846045196056366,0.031439267098903656"
76,"0.8829041719436646,0.17912602424621582,-1.9000486135482788,-1.4149055480957031,-1.0885218381881714,1.0333337783813477,0.48228806257247925,1.6949067115783691,-1.733443260192871,-0.2514459192752838,1.1212388277053833,0.2103196382522583,-0.2077665627002716,-0.03887476772069931,-0.7032657265663147,-0.0263394583016634,-0.25100603699684143,-0.36751750111579895,1.564172625541687,0.8148455619812012"
77,"0.8714986443519592,-0.8366237878799438,-1.4672952890396118,0.08229982852935791,-1.8405123949050903,-0.6868751049041748,0.3661595582962036,1.0266023874282837,-0.987180233001709,-0.07389460504055023,1.6009842157363892,0.4878090023994446,-1.623336672782898,0.5333775877952576,0.5739031434059143,0.4084893465042114,-0.3924389183521271,0.6080089211463928,1.836991310119629,-0.4879671037197113"
78,"-0.24820345640182495,0.7744793891906738,-1.6477806568145752,-1.1130235195159912,-1.6417481899261475,0.07104812562465668,0.19613859057426453,0.9455735683441162,-1.1768784523010254,-0.7874408960342407,1.0850883722305298,1.3491955995559692,-1.1316710710525513,0.4622124135494232,0.7639844417572021,-0.570875883102417,-0.30306780338287354,0.39918750524520874,1.9119199514389038,0.6618625521659851"
79,"0.8662110567092896,-1.1380386352539062,-0.6539490222930908,-1.0309003591537476,-1.3234599828720093,0.124934121966362,-1.4946465492248535,0.5591043829917908,-1.359344482421875,0.6871322989463806,0.2098955661058426,1.1195240020751953,0.24280676245689392,1.0063658952713013,-1.6227842569351196,0.8326540589332581,1.6042327880859375,-0.08661061525344849,1.2244505882263184,0.23242272436618805"
80,"1.1709659099578857,0.6638773679733276,-0.7214255928993225,-0.9453902244567871,-1.7573994398117065,-0.7351236939430237,1.3102054595947266,1.7279996871948242,-0.11837609112262726,-1.1675410270690918,1.5544480085372925,-0.5007473826408386,-1.5380665063858032,0.6268377304077148,-1.0289027690887451,0.5687268376350403,0.31042659282684326,0.02508951723575592,0.3349416255950928,0.2194535881280899"
81,"1.4192737340927124,-1.2251945734024048,-0.2745620906352997,-0.09730035066604614,-1.0906808376312256,-0.1800449937582016,1.837083101272583,1.0825308561325073,0.534281849861145,0.19970373809337616,1.1048784255981445,-0.2896086573600769,-1.786112904548645,0.666312038898468,0.04549726843833923,-1.2588139772415161,-0.41894781589508057,-0.8307655453681946,1.4551324844360352,-0.8926616311073303"
82,"2.1613476276397705,-0.02293960005044937,-1.690658450126648,-0.620278537273407,-1.5255779027938843,-0.10741317272186279,-0.09503351151943207,0.8176174759864807,-1.2262555360794067,-0.9956502914428711,0.8998863697052002,1.7673993110656738,-0.4720557928085327,0.6422276496887207,-0.5605705976486206,0.24778525531291962,1.0281363725662231,0.1667308360338211,0.27120548486709595,-0.6859028339385986"
83,"0.6289165019989014,-1.226754069328308,-1.7542906999588013,-0.8661795854568481,-0.7490701079368591,0.9048418998718262,1.0619903802871704,1.6136455535888672,-1.5697064399719238,-1.3296873569488525,1.0486903190612793,0.7122198343276978,-0.19723641872406006,1.1959229707717896,-0.301440954208374,-0.3269367218017578,0.20570887625217438,0.06634444743394852,1.2217367887496948,-0.33871567249298096"
84,"-0.4019802510738373,-0.4102615416049957,-1.6670085191726685,-0.8252790570259094,-0.9197792410850525,-0.9921771883964539,1.5619224309921265,1.9678254127502441,1.1210423707962036,0.3778149485588074,0.32232171297073364,-1.2273741960525513,-0.21680423617362976,1.4287320375442505,-0.0211830772459507,-0.3148357570171356,-0.42000219225883484,-0.46973150968551636,1.5178449153900146,-0.41108712553977966"
85,"-0.21962547302246094,0.6666014194488525,-2.4129855632781982,-1.0032395124435425,-0.5405470728874207,-0.28446871042251587,0.012228507548570633,0.7232008576393127,-0.6236001253128052,-0.8377342224121094,1.4113341569900513,-0.427753746509552,-1.2470242977142334,1.1082574129104614,0.90963214635849,0.6718780398368835,-0.33717405796051025,0.8841992616653442,1.8602582216262817,-0.31343668699264526"
86,"-0.7494641542434692,-0.5726274847984314,-0.4407029449939728,-0.955004096031189,-0.7317558526992798,0.18709933757781982,0.7417244911193848,1.44557785987854,-0.6395407915115356,-0.9087350368499756,0.5984722375869751,0.42532286047935486,-1.5458487272262573,0.5646252632141113,-0.3152019679546356,-1.6782557964324951,1.540371060371399,0.3280881941318512,2.1448278427124023,0.5610281229019165"
87,"0.6101352572441101,0.7123647928237915,-1.2420070171356201,-0.6948176026344299,-2.4670257568359375,0.6105011701583862,1.1574028730392456,-0.0887654721736908,0.2468649446964264,-0.9858748316764832,1.2229634523391724,0.000806645373813808,-0.4510250389575958,1.7009495496749878,-0.2207493782043457,-0.31484875082969666,-0.2963610589504242,0.0599784180521965,1.5095759630203247,-1.0700684785842896"
88,"-0.14540953934192657,-0.2142792046070099,-2.43725323677063,-0.6595847606658936,-1.5018186569213867,0.8253853917121887,0.6955211758613586,-0.5546043515205383,-0.11774494498968124,-0.5714244842529297,1.8496547937393188,-0.5317279100418091,-0.8996332287788391,0.7585605978965759,0.28984662890434265,0.6943928599357605,0.9076202511787415,1.1201674938201904,1.150155782699585,-0.6578239798545837"
89,"0.8404773473739624,-0.21284829080104828,-1.8508855104446411,-2.022437572479248,-1.2685189247131348,-0.0782279521226883,0.12245097011327744,-0.01168329268693924,-0.16218583285808563,-0.9107701182365417,1.3586947917938232,0.5318909287452698,-0.1534600406885147,0.5506983995437622,-0.3670446276664734,0.7752165198326111,0.07709527760744095,1.2561434507369995,2.048616886138916,-0.5232223868370056"
90,"0.5116109848022461,-0.32885125279426575,-0.4792691469192505,-0.9833533763885498,-1.2269247770309448,0.5009124279022217,-1.0412306785583496,1.1571372747421265,-0.9677000045776367,-0.016389191150665283,0.9521714448928833,-0.2059033364057541,-1.9364575147628784,1.128954291343689,-1.386256456375122,-0.10361731052398682,1.5861976146697998,0.986047089099884,1.2476121187210083,0.6053100824356079"
91,"0.12641096115112305,1.1134387254714966,-0.5823012590408325,-0.8443718552589417,-1.9594507217407227,0.0791994258761406,-0.07442112267017365,-0.6603639721870422,-0.7490131855010986,-0.29173052310943604,2.88232684135437,0.1015390008687973,-0.04447683319449425,0.6802799701690674,-0.014553621411323547,-0.18746381998062134,1.0345025062561035,-0.9156433939933777,1.1492667198181152,-0.8431740403175354"
92,"1.228034257888794,-0.01713460497558117,-0.8276969194412231,-0.9132226705551147,-1.0920385122299194,0.32125091552734375,1.3830550909042358,0.6454632878303528,-1.9339803457260132,-0.6016733646392822,0.6898207068443298,0.39299914240837097,-0.7023563981056213,0.38907164335250854,-0.23596236109733582,-0.8758084177970886,-0.181562140583992,0.9520388841629028,2.310971736907959,-0.9312695860862732"
93,"1.599955677986145,-0.5143147706985474,-2.0371856689453125,-0.15531548857688904,-0.4776357114315033,0.5268492698669434,-0.054378196597099304,0.06525345146656036,-0.978435754776001,0.07901346683502197,1.6991333961486816,0.7129377126693726,-1.4053170680999756,0.18908295035362244,-1.1590865850448608,0.13234558701515198,0.05898420512676239,-0.1355697214603424,2.1552088260650635,-0.3015260100364685"
94,"0.7266239523887634,-0.7153926491737366,-1.7738367319107056,-1.8267573118209839,-0.7123305797576904,0.21169838309288025,0.26383668184280396,2.2565228939056396,-0.2029505968093872,-0.052912089973688126,0.6435893177986145,-0.3522736430168152,-1.552561640739441,0.3234920799732208,0.240943044424057,1.5015586614608765,0.3663884401321411,0.15156003832817078,0.9825072884559631,-0.47970518469810486"
95,"0.19847837090492249,-0.9975723624229431,0.08227399736642838,0.31339317560195923,-1.0972192287445068,-2.416660785675049,0.5348180532455444,0.4869232773780823,0.5008819103240967,-0.8267499208450317,0.37403082847595215,-1.3362820148468018,-0.6253489851951599,0.8313179016113281,-0.9006505012512207,-0.05439591407775879,1.3238248825073242,1.208308458328247,1.6708316802978516,0.7297976016998291"
96,"0.743577778339386,-0.25768741965293884,-1.3708159923553467,-1.2579985857009888,-1.728735327720642,1.167659044265747,0.17263111472129822,0.28332260251045227,-0.990037202835083,-0.4042733609676361,0.8513683080673218,1.3014297485351562,-1.269448161125183,1.247543454170227,-0.30194130539894104,-0.2083432972431183,0.1740831434726715,0.1624797135591507,2.0907063484191895,-0.40552055835723877"
97,"0.7302524447441101,-0.6691811680793762,-0.9559234976768494,-0.7577224969863892,-1.455328106880188,-0.07003529369831085,1.4054064750671387,1.1826423406600952,-0.0347885824739933,0.34568190574645996,0.5520730018615723,-0.5506289601325989,-1.068664789199829,0.2216058075428009,-0.2670368254184723,0.4373869001865387,-0.6031620502471924,-1.1991761922836304,2.8361129760742188,-0.07951408624649048"
98,"-0.8575209975242615,1.1868808269500732,-0.29127171635627747,-1.0334868431091309,-1.3814914226531982,0.9239393472671509,-0.7773736715316772,0.26913315057754517,0.7541951537132263,0.20736809074878693,1.6743245124816895,-0.5405537486076355,-1.8704617023468018,0.9308017492294312,0.05834052339196205,-0.4470181465148926,0.177414208650589,-0.0074560754001140594,2.000786781311035,-0.976549506187439"
99,"0.9788737297058105,1.5196974277496338,-1.2760679721832275,-0.8590339422225952,-2.5046939849853516,0.39137688279151917,-0.02607283741235733,0.12899841368198395,-0.6210963129997253,-1.3595904111862183,1.330493450164795,-0.3171207010746002,0.09937354922294617,0.2273443341255188,-0.33729681372642517,0.846670925617218,0.9336062669754028,0.4387139081954956,1.1458367109298706,-0.7400121092796326"
100,"-0.38936811685562134,1.5931098461151123,0.20655149221420288,0.15228286385536194,-0.8971441388130188,2.1653308868408203,-0.34361931681632996,-1.1852481365203857,-0.6508486866950989,-0.38455644249916077,-0.20484834909439087,0.8971408605575562,-1.1513087749481201,0.9189395904541016,-1.3875946998596191,0.6481695175170898,-0.24569177627563477,1.6494383811950684,-1.2178776264190674,-0.17285719513893127"
101,"0.0025036875158548355,1.6258093118667603,-0.9924070239067078,-0.8061795234680176,-1.20515775680542,1.1854444742202759,-1.458304762840271,0.08270884305238724,-2.19865083694458,-0.5571703910827637,0.430620402097702,0.24597306549549103,0.39251643419265747,0.6306965947151184,1.0446445941925049,0.19281408190727234,0.6329371333122253,0.9677265882492065,0.9639557003974915,-1.1804808378219604"
102,"-0.28066176176071167,0.5737783312797546,-1.2948826551437378,-0.029201865196228027,0.2519229054450989,0.36848050355911255,-1.2105352878570557,-0.933721661567688,-1.4487545490264893,-0.28620362281799316,1.770262360572815,1.0519500970840454,-0.6544468998908997,1.5589512586593628,1.0445125102996826,-0.30202263593673706,-1.0819555521011353,0.8409844636917114,1.262829303741455,-1.2012848854064941"
103,"0.7282271385192871,1.1422325372695923,-2.2428109645843506,-0.5719178318977356,-0.7159250974655151,0.906299889087677,-1.376124620437622,0.5449622869491577,-0.9724819660186768,0.21356618404388428,0.27428820729255676,1.0403331518173218,-1.1801904439926147,0.3877143859863281,-1.3004153966903687,0.9175230264663696,0.763431966304779,0.7484613060951233,1.2615435123443604,-0.568716824054718"
104,"0.36978259682655334,-0.86668461561203,-0.5696351528167725,0.38512149453163147,0.6923412084579468,-0.38998621702194214,-0.7639127373695374,0.7266210317611694,-0.5463570952415466,-2.954793691635132,1.5519773960113525,0.02861914411187172,-0.08698789775371552,0.07420475780963898,0.45515456795692444,-0.46712547540664673,-0.1960214078426361,2.1604859828948975,0.5406132936477661,-0.14341697096824646"
105,"2.2519500255584717,0.3270108699798584,-1.13836669921875,-0.11478136479854584,-0.5252821445465088,0.4609300494194031,0.08085872232913971,-0.8149521350860596,-1.3559643030166626,0.5515113472938538,-0.03956712782382965,1.0777456760406494,-0.34948551654815674,-0.0289546400308609,-1.6929641962051392,-0.1568210870027542,1.1722054481506348,1.624455451965332,0.08924859762191772,-1.4187767505645752"
106,"-0.5674586296081543,0.01734733395278454,0.001173848519101739,0.1390356868505478,-0.5534138083457947,-1.5856895446777344,-0.23398667573928833,-1.5289645195007324,-1.6212964057922363,0.5390068888664246,-0.5226497054100037,-0.9370043873786926,-0.0838366150856018,1.3741663694381714,0.3947046995162964,1.4420106410980225,1.9779229164123535,1.4548789262771606,0.44036272168159485,-0.14630992710590363"
107,"1.9078798294067383,1.3655308485031128,0.4084433317184448,-0.42939603328704834,-1.2549585103988647,-0.0021245405077934265,-0.8122371435165405,-1.32937490940094,-1.5194438695907593,-0.4897565245628357,0.847149670124054,-0.6239361763000488,-0.2831335663795471,0.795176088809967,-0.1524035781621933,0.43924587965011597,0.5750488042831421,1.9082701206207275,-0.094281867146492,-1.2556967735290527"
108,"0.021311979740858078,0.37132528424263,-1.9584022760391235,-0.6200499534606934,-0.9312472939491272,-0.2915790379047394,0.1371661126613617,-0.24448874592781067,0.5038899183273315,-0.7193506360054016,2.87583065032959,0.29526644945144653,-0.9946714043617249,0.7310400605201721,1.1001979112625122,0.5034199357032776,0.12000961601734161,0.20004865527153015,0.40803346037864685,-1.5077505111694336"
109,"-0.8694630861282349,1.9023449420928955,0.4798726737499237,-0.9464176297187805,0.6440364718437195,-1.0194060802459717,-1.5770621299743652,-1.0412898063659668,0.2626536190509796,-1.0943043231964111,0.480177640914917,-1.1226913928985596,0.19338910281658173,0.6047421097755432,-0.6752681136131287,1.8674821853637695,0.7519770264625549,1.0055716037750244,0.701740026473999,-0.5480844974517822"
110,"-0.35886767506599426,0.770351231098175,-1.412306547164917,0.4987749755382538,-0.40946152806282043,0.6338515281677246,0.09640957415103912,-2.0274510383605957,1.6410545110702515,-1.5132273435592651,2.0693488121032715,0.4706299304962158,0.06575150042772293,0.9063495397567749,0.04634672403335571,-0.06269651651382446,-1.0807082653045654,-0.18923740088939667,0.5648128986358643,-0.7097246646881104"
111,"1.7646501064300537,-0.4006394147872925,-1.0035301446914673,0.4885231852531433,0.3744724690914154,-0.24776427447795868,0.2807275652885437,-0.25266000628471375,-0.9621802568435669,-2.489802598953247,-0.7606655359268188,-0.10556808114051819,-1.0052769184112549,0.5938692688941956,0.14309197664260864,-0.3690439760684967,0.8788858652114868,2.135065793991089,0.7238868474960327,0.21395839750766754"
112,"-0.018338926136493683,0.41622844338417053,-0.5072159171104431,0.07681198418140411,-1.0331075191497803,-0.14351096749305725,-0.6463918685913086,-0.8311816453933716,-2.382143020629883,-1.1950896978378296,-0.1714877188205719,1.4157907962799072,0.9161896705627441,1.1326732635498047,-0.31804540753364563,0.5687814950942993,1.8330217599868774,0.7210081815719604,1.0288115739822388,-0.8628039360046387"
113,"-0.21958065032958984,-0.2888698875904083,0.8646408915519714,0.01360522210597992,0.20170460641384125,-2.263714075088501,0.17237691581249237,1.409306526184082,-1.2115612030029297,-0.4935438632965088,0.7098274230957031,-0.09793850779533386,-1.6198086738586426,-0.21295440196990967,-1.0172109603881836,0.7212279438972473,1.5763506889343262,1.561783790588379,0.6204126477241516,-0.42605432868003845"
