,words
49,"-0.5419052839279175,-0.7593370676040649,-0.03612500801682472,0.38592445850372314,0.5877072215080261,0.8003672361373901,1.7433559894561768,-1.1127716302871704,0.036625899374485016,0.1648833453655243,-2.5754222869873047,-0.24099184572696686,-0.9458059072494507,1.6460245847702026,0.22633914649486542,-0.8552813529968262,0.2281491607427597,0.1524164229631424,0.6697171330451965,-0.32931309938430786,-2.4494638442993164,-1.2974307537078857,0.7488947510719299,0.8763895034790039,0.16906394064426422,-0.34656983613967896,0.33668291568756104,1.1909558773040771,1.0074549913406372,0.5194660425186157"
50,"-0.5354228615760803,-0.6582401394844055,-0.6883655786514282,0.6152490377426147,0.7759591937065125,0.7039758563041687,1.3457682132720947,-1.3444197177886963,-0.5034955739974976,-0.2721497714519501,-2.1858863830566406,-0.32125386595726013,-1.4768633842468262,1.7109386920928955,0.401854932308197,0.2717210054397583,-0.6333102583885193,-0.3556211590766907,0.943062961101532,-0.42575550079345703,-0.9549340009689331,-1.2500097751617432,0.48377102613449097,0.21967729926109314,-0.5594677925109863,-0.6040857434272766,0.9740734100341797,1.5571770668029785,2.063659191131592,0.7023940682411194"
51,"-0.1392478495836258,-0.3263073265552521,0.20599651336669922,0.3808542490005493,-0.47209715843200684,0.23465344309806824,1.9293456077575684,-1.2214325666427612,-1.7947217226028442,-1.2284772396087646,-1.9180787801742554,-0.2989800274372101,0.2901417016983032,1.1461256742477417,0.77784663438797,-0.4416709244251251,-0.5784819722175598,0.007721086964011192,0.5412910580635071,-0.12448561191558838,-1.4305529594421387,-1.0046851634979248,1.82664155960083,1.2743717432022095,-0.5773008465766907,0.2122170478105545,-0.4661672115325928,1.7455264329910278,0.45637401938438416,0.9935805797576904"
52,"-0.9080445170402527,-0.8109819293022156,-0.806020975112915,0.3376005291938782,-0.8560582399368286,-0.433289110660553,2.2583041191101074,-1.4577109813690186,-0.9948275089263916,-0.0507136769592762,-1.495391845703125,-0.5608735680580139,-1.0751585960388184,1.7916134595870972,1.336919903755188,0.35694846510887146,0.1366291642189026,-0.05621697008609772,1.2959108352661133,0.24449943006038666,-1.8740804195404053,-0.2799030840396881,0.37797632813453674,0.28190910816192627,0.343946635723114,0.432125061750412,-0.028355222195386887,1.1762455701828003,1.5679693222045898,-0.2509711980819702"
53,"-0.8198996186256409,-0.2319698929786682,0.37553977966308594,0.6069760322570801,0.4332375228404999,0.7399510145187378,2.4161906242370605,-0.4614216983318329,-1.5469303131103516,-0.5773596167564392,-1.1421986818313599,-0.6921089887619019,-2.047848701477051,1.583967685699463,0.9958623051643372,-1.6093863248825073,0.27263760566711426,0.046611491590738297,-0.3596341907978058,0.7658950090408325,-1.259753942489624,-0.724205493927002,0.4345327317714691,1.1575098037719727,0.11325345188379288,0.14480602741241455,-0.929499089717865,0.9539603590965271,0.5890893936157227,0.7721956968307495"
54,"-0.965330183506012,-0.5385704636573792,-0.08415395021438599,1.0910735130310059,-0.7281116843223572,0.4311685562133789,1.640783667564392,-0.9756405353546143,-0.4857863783836365,-0.7921780347824097,-0.6009275913238525,0.0015701428055763245,-0.5690376162528992,1.8339413404464722,0.8360005021095276,-2.0923290252685547,1.1853446960449219,-1.4182764291763306,0.07247685641050339,1.2508032321929932,-1.563868761062622,-1.2444441318511963,1.2005536556243896,0.6474023461341858,0.4529246687889099,0.2014884650707245,-0.6401766538619995,0.0292932391166687,1.0998831987380981,0.7241231203079224"
55,"-0.8469474911689758,-0.44116121530532837,0.021255431696772575,0.906857967376709,-0.06491820514202118,-0.032176028937101364,1.7159723043441772,-1.7669686079025269,-1.4949593544006348,-0.24153859913349152,-2.0347535610198975,-0.7584576606750488,-0.4286394417285919,0.36168327927589417,0.34814009070396423,-0.29358407855033875,0.3590092658996582,0.13290338218212128,0.24276211857795715,0.8938267230987549,-2.125788688659668,1.2298588752746582,1.0830751657485962,0.5673859119415283,-0.8661731481552124,0.4309235215187073,-0.6603997349739075,1.0925865173339844,1.3505500555038452,1.319676160812378"
56,"-1.0788755416870117,0.6586323976516724,-0.12003196030855179,1.0263214111328125,-0.4489106833934784,0.691473126411438,1.7505182027816772,-1.7380305528640747,-1.5389430522918701,-0.8656497001647949,-2.3474514484405518,0.15421313047409058,-0.23457986116409302,0.9936466813087463,0.16993743181228638,0.1261151283979416,0.7069079279899597,-0.07679826021194458,-0.07173779606819153,0.3974710702896118,-0.06928788870573044,-1.3823378086090088,0.7999282479286194,-0.12919285893440247,0.14052848517894745,0.027412662282586098,-1.0372424125671387,0.05529949814081192,2.254568576812744,1.1860963106155396"
57,"-0.5636539459228516,-1.2760300636291504,-0.48656317591667175,1.2952581644058228,0.4720636308193207,-0.1537010371685028,0.35607945919036865,-1.2757568359375,-1.624377965927124,0.7350977063179016,-0.011389562860131264,-2.207136869430542,-0.8631203174591064,1.6872210502624512,0.8995183706283569,-1.2008731365203857,0.8621945381164551,0.3443049192428589,0.20569594204425812,0.7008923888206482,-0.8421909213066101,-0.7869182229042053,0.9401810765266418,1.3647806644439697,-0.636313796043396,-0.9989503026008606,0.006876535713672638,0.6151428818702698,1.2992360591888428,1.142432689666748"
58,"-0.6022019386291504,-1.1077654361724854,-0.31225937604904175,0.9097205400466919,-0.7020722031593323,0.8426881432533264,1.5399928092956543,-1.5408703088760376,-0.7383792996406555,-0.5866905450820923,-1.573525309562683,-0.23317310214042664,-0.7288504242897034,1.285972237586975,0.9376360177993774,-0.8470392823219299,0.5754425525665283,-0.45854267477989197,0.4017390310764313,0.7925670742988586,-2.5918209552764893,0.35265469551086426,0.42549994587898254,0.460106760263443,0.5944093465805054,0.07400797307491302,-0.6775001287460327,1.6183797121047974,1.4675421714782715,0.4223320484161377"
59,"-0.6072748303413391,-0.6755917072296143,-0.769119381904602,0.2181386649608612,0.3212348520755768,0.6202349662780762,2.6495566368103027,-1.343400478363037,-0.7925344109535217,1.2534798383712769,-1.260346531867981,-0.7244374752044678,-1.2652029991149902,1.1228137016296387,0.8379759788513184,-0.7481701374053955,0.37552744150161743,0.36924630403518677,0.42523178458213806,-0.5852868556976318,-1.8193247318267822,-0.749982476234436,0.5397667288780212,-0.34394609928131104,-0.20397062599658966,0.23551708459854126,-0.47999677062034607,0.19055259227752686,1.2962759733200073,1.9130332469940186"
60,"-0.9069036841392517,-0.6331974267959595,0.14421923458576202,0.4707317650318146,-0.27249541878700256,1.1657079458236694,1.9383854866027832,-1.3626703023910522,-0.7717335224151611,-0.856954038143158,-1.882616400718689,0.09360887110233307,-0.8599843978881836,1.360555648803711,0.015676692128181458,0.03448987379670143,0.39979931712150574,0.13021838665008545,-0.4222196638584137,0.02236102521419525,-1.8263927698135376,-0.9570879936218262,0.7594795227050781,0.6845405101776123,0.1632796823978424,0.3035537302494049,-1.149159550666809,0.6138599514961243,1.9725464582443237,1.6284010410308838"
61,"-0.43930280208587646,-0.06250296533107758,-0.4406224489212036,-0.11099904030561447,0.7486312389373779,-0.8315526843070984,1.9853472709655762,-0.40099167823791504,-0.3790682852268219,-1.3494350910186768,-2.1835825443267822,-0.9957809448242188,-0.7308970093727112,1.5261977910995483,1.1827267408370972,-0.5168183445930481,0.34692510962486267,-0.5099157094955444,0.9993154406547546,0.9373828172683716,-1.5922400951385498,-1.1403698921203613,0.9167507886886597,1.1579980850219727,0.2706318199634552,-0.3574542701244354,-0.6390308737754822,0.5023568272590637,0.49031904339790344,1.6159824132919312"
62,"-0.5619240999221802,-0.5651373863220215,-0.6014765501022339,0.40236324071884155,1.0347219705581665,-0.023449722677469254,0.9096239805221558,-1.0189061164855957,-0.9284347295761108,-0.9919819831848145,-2.1155076026916504,-0.5423163175582886,0.8456292152404785,1.7649372816085815,0.7133011817932129,0.3410714864730835,1.1657605171203613,-0.47268572449684143,1.0124589204788208,0.3424473702907562,-1.4239197969436646,-0.8128228187561035,0.41047656536102295,0.6256316900253296,-1.3013654947280884,-0.39722180366516113,-1.4709864854812622,1.4655814170837402,1.4780542850494385,0.7160782814025879"
63,"-1.0952826738357544,0.18085265159606934,0.06548654288053513,1.0745124816894531,-0.3611253798007965,0.11561545729637146,1.614628553390503,-1.086006760597229,-1.3713648319244385,-0.4123225510120392,-1.920206904411316,0.35931432247161865,-1.0392769575119019,0.879575252532959,0.6010838150978088,-1.3810741901397705,0.503524899482727,-0.15810173749923706,0.6261427402496338,0.08680771291255951,-0.9039809703826904,-1.5182771682739258,0.35442042350769043,1.093940258026123,-0.5100739598274231,1.1486026048660278,-0.19201049208641052,-0.14435620605945587,2.4646759033203125,0.9242775440216064"
64,"-0.40034806728363037,-0.3977981209754944,-0.31825125217437744,0.7775989770889282,0.2638095021247864,-0.6358782649040222,2.1859545707702637,-0.18628206849098206,-0.5347087979316711,-0.7370455861091614,-2.2024085521698,-1.780444860458374,-0.14575913548469543,1.850340723991394,-0.33567243814468384,-0.5221806764602661,0.37248921394348145,-0.43436765670776367,-0.08788032829761505,1.5050327777862549,-1.5703985691070557,-0.3374564051628113,0.12645161151885986,1.8064658641815186,-0.39244091510772705,0.6076630353927612,-0.5424360036849976,0.3232806324958801,0.6389134526252747,1.1037579774856567"
65,"-0.8027411103248596,-0.663001537322998,-0.8087075352668762,0.7205954194068909,-0.2322923094034195,0.6658368706703186,1.930619716644287,-1.928167700767517,-0.6997960805892944,-0.33683645725250244,-0.7479055523872375,-0.23488226532936096,-1.6227327585220337,0.5460742712020874,0.8017762899398804,-1.0011811256408691,0.702465832233429,0.4626080393791199,0.7954056859016418,0.3204942047595978,-1.9129462242126465,-1.5465060472488403,0.7766836881637573,1.2115899324417114,0.3528439998626709,0.025842422619462013,-0.3057602345943451,0.9662097096443176,1.2702523469924927,1.2941595315933228"
66,"-0.7470225095748901,0.4433416426181793,-0.30216461420059204,0.6317955255508423,-1.1424092054367065,-1.0758508443832397,1.2144495248794556,-1.2610408067703247,-1.196844458580017,-0.5798864364624023,-0.5798397064208984,-1.1508091688156128,-0.7401019334793091,1.2457389831542969,1.1721190214157104,-1.5544999837875366,1.5791281461715698,-0.27256426215171814,0.8224637508392334,-0.4888032376766205,-0.9883522987365723,0.7510689496994019,1.2366094589233398,1.0549625158309937,-0.02927824854850769,-0.0537630096077919,-0.7021907567977905,-0.266764372587204,2.2749881744384766,0.7055201530456543"
67,"-0.3895559012889862,-1.2886877059936523,0.940655529499054,1.0386615991592407,0.3151407539844513,0.2311808168888092,1.7358421087265015,-0.33444148302078247,-0.39140838384628296,-0.21786244213581085,-0.9258520603179932,-0.6903548836708069,-1.8534398078918457,1.7499754428863525,0.32365524768829346,-0.5663615465164185,0.13088294863700867,-0.4594714045524597,0.010720822960138321,-0.21137689054012299,-1.652480959892273,-1.0923539400100708,1.7436493635177612,1.450222373008728,-1.1971790790557861,-0.27514395117759705,-0.8159316778182983,0.6369105577468872,0.5490901470184326,1.5053157806396484"
68,"-0.0581594780087471,-0.3440738022327423,0.6031604409217834,0.8677829504013062,-0.13135012984275818,0.745273768901825,1.2271076440811157,0.024862777441740036,-1.696805715560913,-0.5347871780395508,-2.355541229248047,-1.2216835021972656,-1.1369515657424927,1.818829894065857,0.3016270101070404,-0.1823825240135193,0.9060408473014832,-1.0221272706985474,0.3146146237850189,0.5282866358757019,-1.5195447206497192,0.7549843192100525,0.9165063500404358,0.9442553520202637,-1.0381419658660889,-0.7167675495147705,-0.7355672121047974,0.6492027640342712,0.7668256163597107,1.3245233297348022"
69,"-1.6595306396484375,0.025780707597732544,-1.000613808631897,0.837264358997345,0.08909543603658676,-1.0407501459121704,1.612330675125122,-1.2533520460128784,-1.1388297080993652,-0.7389270067214966,-0.8139505982398987,0.5473917722702026,-0.26991134881973267,1.2943394184112549,0.7757447957992554,0.3068360388278961,0.7627010941505432,-0.07823045551776886,1.5626816749572754,0.9213829636573792,-1.3532862663269043,-1.6556459665298462,-0.30317768454551697,1.1766821146011353,-0.43315306305885315,-0.6833969950675964,-0.8109641075134277,1.0198265314102173,0.9239426851272583,1.3777196407318115"
70,"0.31838464736938477,0.4731571674346924,-0.5908728837966919,0.3657185733318329,-0.26610273122787476,-0.18001429736614227,2.415393114089966,-1.237943410873413,-0.5280961990356445,-0.6477969884872437,-1.7630863189697266,0.517880380153656,-0.6485294103622437,1.984017252922058,-0.02890116162598133,-1.3901152610778809,0.4400503933429718,-0.15913911163806915,-0.10625968873500824,0.4141979515552521,-2.625708818435669,0.09190358221530914,-0.627622663974762,1.2067461013793945,-0.05806060880422592,0.5578278303146362,-0.024050353094935417,0.27087295055389404,0.6431503891944885,1.1829994916915894"
71,"-0.9251559376716614,-0.35490232706069946,-0.7274702191352844,0.42649996280670166,-0.21263600885868073,-0.7557311654090881,1.1536335945129395,-0.5665444731712341,-0.9464612007141113,0.12315784394741058,-1.5754156112670898,-0.8904086351394653,0.07509864121675491,2.0801877975463867,0.4748181402683258,-0.8362482190132141,0.7762415409088135,-0.5316236615180969,-0.06223628297448158,-0.5774095058441162,-2.27827525138855,-0.3836885094642639,0.3042164146900177,1.6704832315444946,0.3761754333972931,-0.24290096759796143,0.11562204360961914,1.5254569053649902,2.010078191757202,0.7554386258125305"
72,"-0.6139904856681824,0.18036213517189026,-0.2099388986825943,1.3507583141326904,-0.1264788657426834,0.6752355694770813,0.21909411251544952,-1.2797578573226929,-0.5338661670684814,-0.3285290002822876,-2.3122572898864746,0.01835055649280548,-0.4955558180809021,1.7288377285003662,0.24493342638015747,-1.5233651399612427,0.9577474594116211,-0.20640908181667328,0.7971017956733704,1.3070240020751953,-1.5726529359817505,-1.1739633083343506,-0.3776131272315979,1.6015985012054443,-1.2914643287658691,0.08246947824954987,0.3048812448978424,1.029010534286499,1.174783706665039,0.3736531138420105"
73,"-0.7846846580505371,0.07010018825531006,-1.4164477586746216,0.0736740231513977,-0.2050582766532898,0.18034736812114716,2.4063057899475098,-1.5948281288146973,-0.7657219171524048,-0.01984580233693123,-1.5810524225234985,-0.37991803884506226,-0.16211311519145966,1.492173194885254,-0.03896842524409294,0.019400326535105705,-0.5029439926147461,-0.036396171897649765,-0.10748380422592163,0.4629521369934082,-1.8690297603607178,0.18660257756710052,1.364793062210083,1.416202187538147,-0.6980454921722412,-0.15201587975025177,-0.8686466217041016,0.7976469993591309,1.2684348821640015,1.4445680379867554"
74,"-1.1872892379760742,0.22130843997001648,-1.1643121242523193,0.805317223072052,0.28954774141311646,-0.03651735186576843,1.7535600662231445,-0.9704233407974243,-1.4058218002319336,-1.046419620513916,-1.5585366487503052,-0.9741220474243164,-0.6765194535255432,2.217372417449951,0.6937090158462524,-0.7639980316162109,0.6243358254432678,0.3456767797470093,-0.11582500487565994,0.6365253329277039,-0.8831172585487366,-0.6190148591995239,0.6752701997756958,1.2075443267822266,-1.3696722984313965,0.6373667120933533,-0.11002608388662338,0.5656365156173706,1.5984151363372803,0.6100287437438965"
75,"-0.8458634614944458,0.1824960857629776,-0.6349982023239136,0.5688716173171997,-0.5580121278762817,1.5968273878097534,2.069011926651001,-1.1657510995864868,-1.8096519708633423,-0.045567285269498825,-0.9624812006950378,-0.44919124245643616,-0.5789144039154053,0.4498090147972107,1.0122108459472656,0.48633572459220886,0.3645159900188446,-0.8720084428787231,0.031205791980028152,0.6185080409049988,-1.8457913398742676,0.5559555292129517,-0.5791212320327759,1.2596186399459839,-0.33365485072135925,-0.9196707606315613,-0.7946993112564087,-0.05937337130308151,1.646725058555603,1.6126587390899658"
