,words
219,"7040,10622,9191,1649,11122,17727,11449,13283,11864,1549,2136,0,298,1325,11122,2524,11122,7856,7719,11122,18857,6507,11122,646,5437,8929,4739,11122,8922,18100,1877,7719,11122,14568,6365,7719,2834,19142,7199,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
220,"4713,13802,872,19656,10246,5454,18161,6832,13005,5529,15874,1549,12926,8213,4095,12826,1131,8181,7719,673,11243,7719,16702,16689,14758,137,7352,7009,8365,2799,5240,17582,6560,13005,8929,5418,2183,6000,5437,15580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
221,"4828,5529,4112,1649,19550,15347,12122,12584,5313,9277,11893,11122,2368,1649,11122,9897,2652,10840,19278,8031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
222,"11864,1549,12826,13679,14627,5748,1649,561,6927,7719,8929,11905,15606,11122,14759,12442,19858,6736,15813,13101,12919,15657,9191,1649,10800,8909,15417,11893,14040,12826,11122,8642,4123,1549,6001,561,6927,12911,9241,15813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
223,"5016,15228,5290,0,8213,17969,12143,8213,5319,10991,0,18857,10550,15803,12826,19227,11122,2261,13737,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
224,"18857,8929,6927,1549,7199,2176,561,6414,14627,7086,7645,15133,13025,7719,15813,11122,16106,18370,10441,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
225,"4919,14627,8381,13044,7990,6074,14608,8118,9757,5389,1649,11122,18040,15657,13982,19287,15874,10515,5914,15836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
226,"9757,13660,18857,15453,11122,5354,14758,15632,18026,3949,5733,16926,19287,10670,18026,19135,19985,6626,11155,19719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
227,"16723,18161,1705,12826,251,994,6414,14627,2485,1649,15734,7958,14991,6414,15896,5766,3484,6074,8302,6616,18335,10287,12163,11122,1400,15657,9469,16410,4739,7712,523,13044,7719,17723,15952,18335,16903,12674,12407,12896,9757,7955,1593,15657,6736,15813,9191,10051,12425,17548,16100,12782,5454,15018,11122,2195,2408,17615,18013,13005,3508,15896,10209,14450,11193,16958,711,7040,15657,11122,4095,12826,1431,868,6414,2207,18171,7121,18226,252,13213,14627,10287,4095,12826,11555,12223,6414,4220,9800,10054,10287,4095,15813,2673,7719,14627,3628,4095,15813"
228,"8164,6017,5605,6811,18859,0,8213,4417,3881,11501,12826,8710,11122,9290,0,3414,3860,15657,11122,11636,9757,13589,7199,12827,16345,14758,421,7719,7352,1681,0,9757,13358,5437,19570,12827,9469,5694,16259,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
229,"7611,14627,18708,3721,4482,7199,10441,3652,3783,19560,14956,7719,3730,16562,18697,3536,1580,19610,0,8213,7611,14627,18708,3721,4482,7199,10441,3652,3783,19560,14956,7719,3730,16562,18697,3536,1580,19610,0,8213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
230,"18857,19472,12826,11122,11349,1218,3627,9686,6414,6835,2183,6824,18748,15657,11905,15813,13005,19174,15874,11122,18857,11450,6122,12223,1649,19550,3484,12826,261,12223,11696,15836,6745,19519,12826,11742,6414,11122,15494,11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
231,"4937,10322,6824,4095,5116,7352,8302,7477,15136,6314,15813,11122,8580,9428,18459,18335,7516,4008,0,10882,4937,19142,7199,18257,15813,11122,18765,7719,2500,714,0,10882,10622,12160,0,17117,7412,18886,18161,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
232,"14175,17676,6745,19142,7199,11184,15813,14627,14582,12831,368,15777,12826,19064,14627,4067,16280,8163,14627,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
233,"7040,3539,6745,19142,15813,8890,2843,0,12782,8407,1495,14627,4145,16679,9740,11742,6344,15813,5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
234,"18857,19472,12826,13903,2317,9764,4727,14627,19574,6414,7719,8616,17053,10602,18226,5461,18857,8163,9469,11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
235,"6887,4255,2442,5685,18398,15527,7719,7352,10249,14130,0,8869,15345,10021,7950,4921,7719,18151,0,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
236,"18857,10825,6001,1649,11122,1043,19445,1029,3403,15896,15990,4739,1918,9094,18166,3511,0,18857,13297,9319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
237,"18380,2135,16410,14874,4095,4739,9020,17760,7719,2083,14988,12300,17322,9494,17073,5605,8710,5116,6745,19142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
238,"19051,2006,16506,14627,12785,1649,10003,4458,6414,15705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
239,"18026,12225,16861,4411,1509,3972,15777,5613,12463,12826,11742,13576,15835,9248,5529,1549,2891,4727,11122,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
240,"17151,9046,4095,4739,4112,6736,9046,7208,7719,6736,8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
241,"11864,7896,11122,13741,18386,1649,6824,4609,1016,476,10946,5025,18044,15136,14627,11862,1649,14627,15803,15836,5248,5605,425,11761,15657,11122,5354,13005,18857,8929,4879,6353,3512,16348,8993,18017,7719,18474,12826,13589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
242,"18857,8163,19927,6824,11735,15813,5835,2167,9832,14627,18645,18363,5116,5437,6897,2708,15836,8667,11699,18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
243,"19555,1019,18206,19550,18748,1649,6824,4095,5051,18857,16116,8211,19421,18857,13373,9191,4492,11893,18857,10126,11960,7464,2183,14495,14758,6824,4095,1325,3485,8167,13601,4693,7352,16665,11122,4224,1649,13283,15813,6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
244,"6887,340,11864,8163,6414,4928,9757,15457,10622,11865,7719,8482,7719,15874,10515,10312,9757,13251,10622,7994,7040,15657,2318,7640,16097,15813,14441,5044,2682,9329,19530,251,11122,2648,10733,7719,15896,1631,1649,16699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
245,"8667,14627,5498,1161,1649,2739,6899,19858,7412,7640,8567,8331,7719,11893,6745,8710,2073,8667,14627,3394,11864,8018,12826,11122,9,19705,9913,6927,17363,7855,7719,4911,7719,8929,6353,1580,9818,9757,6897,3539,18857,15762,3363,6824,4727,6811,9469,18578,3624,15836,18857,18933,13224,13875,2480,11864,1549,7254,561,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
246,"10283,15657,75,17468,14627,4602,11128,7337,11122,3539,18161,15956,5505,15919,18664,2375,8350,2375,1996,16418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
247,"8618,1649,11122,6996,5428,6414,7612,8642,857,11122,9227,4851,7719,9796,18857,17322,6507,5124,3334,15836,6887,15150,8331,18857,19472,12826,13870,9757,10941,15150,4739,19972,4863,10622,12223,1649,11122,2656,18073,12335,3076,16077,18857,10622,10210,14758,11122,18372,6414,12492,15936,15919,18602,5835,7111,16280,8476,6414,13870,18857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
248,"13958,19941,0,19126,0,8667,2183,9959,13140,11685,20021,7313,11122,9939,15657,8993,4739,334,0,14093,1871,12826,15453,11990,8325,0,19858,10269,4646,2317,17138,16910,15363,8909,11557,8401,6414,11122,12337,6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
249,"3197,18857,2629,11128,9191,7580,6236,14627,14315,4727,18558,4727,18853,13299,14203,0,7040,15657,15896,14915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
250,"5941,5529,4084,16665,7352,12091,11122,7334,1175,16727,12193,11865,2469,6736,640,10269,7719,18829,7197,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
251,"3171,18671,4727,19753,13781,19779,9272,18857,5454,1206,15188,7313,18857,10852,5354,8154,16449,15919,12827,4112,3171,18671,4727,19753,13781,19779,9272,18857,5454,1206,15188,7313,18857,10852,5354,8154,16449,15919,12827,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
252,"9757,10783,3005,10622,14627,18986,1649,3831,12682,4937,3659,5605,11122,10915,7719,2901,10622,2318,8110,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
253,"4937,8163,12826,15803,14627,5748,1649,1522,2317,14627,13256,11396,7573,14717,12300,6698,12591,6051,4885,15437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
254,"1741,7199,5116,18857,6897,8212,12826,18494,7719,17322,2073,1019,12826,251,14513,5685,6414,18076,0,17977,7040,15657,11122,12930,16992,11864,1549,12826,19251,1165,18857,8929,1549,12826,1903,5323,11122,8700,17736,18574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
255,"10348,8163,12826,6698,7137,10800,7719,14779,15813,6824,14245,16108,7719,6824,18363,10622,2317,11122,5872,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
256,"7040,15657,14627,9469,14779,18748,1325,11122,6605,15936,7352,5529,19171,12826,6698,4739,11122,422,6074,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
257,"18857,3922,6824,4095,2806,6616,14627,14211,2317,12419,15813,7588,6414,11122,2292,10882,19142,8993,4727,9191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
258,"18857,2634,12826,251,4112,9187,13341,16291,18857,10622,16070,1325,18557,1606,18857,11329,4112,8176,18848,12826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
259,"11960,5835,2223,16246,16668,1043,18857,2634,12826,2114,19227,6824,4095,12223,15813,1202,16338,1549,5605,15525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
260,"7040,15657,11122,8381,12745,4255,2442,16198,17941,6927,13005,12594,15657,12613,17073,15591,2923,15831,16958,11122,3414,15347,11449,6414,17950,7719,75,2241,9467,18857,11046,3319,15919,12923,7719,11122,4224,8163,16374,11180,7040,11122,3294,4156,2321,7719,2183,7352,15657,8710,11122,15265,1534,7352,15657,15355,16702,16656,18363,15580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
261,"14695,11957,6954,0,18857,10963,12826,6236,6824,19550,7334,15777,15813,7429,3598,15813,13101,7816,8618,15657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
262,"11838,15972,5124,18765,8116,7566,18073,12300,8929,14627,10287,5884,4255,2442,4739,14627,297,18370,17168,8112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
263,"10768,8667,15156,2289,7772,1607,15813,6824,7852,11864,1549,11184,3746,12826,11122,8666,15813,12801,749,16409,6870,12826,15835,13474,9248,15813,11122,11119,7719,2524,235,15813,11122,3903,5685,7719,11957,10100,16635,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
264,"18857,12549,7653,6824,4095,15734,14222,14627,5748,1649,2167,18173,0,18857,3974,2073,16958,7352,5529,16181,18857,12801,19885,6824,5685,1838,0,19858,15228,8710,14758,13005,14328,7907,5613,18857,10422,12502,7719,9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
265,"12335,18161,9090,11122,1495,12826,11507,14758,3662,14627,2663,17907,3966,15657,11122,4095,12826,1431,0,17941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
266,"7611,1580,11122,11687,7719,4201,7719,12818,3828,5613,10622,10515,14495,15813,9191,19655,19528,7580,11742,15355,8771,7340,1649,13636,5605,9122,12227,9488,5599,4482,12695,15918,14523,15813,14627,1197,15271,7719,13101,18842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
267,"12638,86,18857,16643,9832,18857,2103,14627,6040,3509,7645,3662,18161,5454,8929,14627,18121,2442,7902,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
268,"5013,11691,3005,1325,14836,112,8135,6420,16560,10903,15018,14483,14940,11784,17468,8163,6736,18363,6414,11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
269,"18857,19142,6414,4739,14627,6615,7719,2103,14627,16313,17614,4739,846,18857,7653,5503,15896,162,1649,7313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
270,"13767,15657,17468,6480,3509,12300,12827,18226,15919,6559,6414,7719,15335,18161,12826,14627,12361,15657,447,4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
